reporting_level|fice_code|institution|degree|cip_2|cip_category|cip_4|cip_detail|graduates|employed_pct|avg_first_year_wages|full_time_pct|avg_first_year_full_time_wages|institution_years
3|005245|U A Community College at Morrilton|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|111|86|32535|23|39620|2
3|005245|U A Community College at Morrilton|Associate Degrees|47|Mechanic & Repair Technologies|0201|Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician|29|79|30482|55|35780|2
3|005245|U A Community College at Morrilton|Associate Degrees|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|16|100|23888|81|26879|2
3|005245|U A Community College at Morrilton|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|87|98|54471|77|58503|2
3|005245|U A Community College at Morrilton|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|71|79|20444|41|26675|2
1|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|||ALL AREAS OF STUDY||8766|47|32321|28|44147|4
1|001108|University of Arkansas  Fayetteville|Post-Baccalaureate Certificates|||ALL AREAS OF STUDY||47|72|55052|51|59446|4
1|001108|University of Arkansas  Fayetteville|Master's Degrees|||ALL AREAS OF STUDY||2351|44|54556|33|63587|4
1|001108|University of Arkansas  Fayetteville|Post-Master's Degree Certificates|||ALL AREAS OF STUDY||16|69|65830|44|67506|4
1|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|||ALL AREAS OF STUDY||346|33|59599|24|71584|4
1|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Professional Practice|||ALL AREAS OF STUDY||243|52|49820|36|63055|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0102|Agribusiness/Agricultural Business Operations|123|69|33439|47|43061|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0603|Ornamental Horticulture|25|72|25106|48|32962|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0801|Agricultural and Extension Education Services|38|68|23970|34|32418|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0901|Animal Sciences, General|92|65|22714|33|32160|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0907|Poultry Science|29|59|40893|45|45404|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|1001|Food Science|34|59|39421|44|47578|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|1102|Agronomy and Crop Science|29|38|24830|14|41476|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|03|Natural Resources & Conservation|0104|Environmental Science|50|50|21625|24|32227|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|04|Architecture|0201|Architecture|107|39|39513|31|45233|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|04|Architecture|0601|Landscape Architecture|15|27|36793|20|40632|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|09|Communication & Journalism|0101|Speech Communication and Rhetoric|286|42|29494|24|43332|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|09|Communication & Journalism|0401|Journalism|307|40|29999|28|37656|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|125|56|51163|46|58090|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|13|Education|0101|Education, General|89|55|18711|22|25955|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|13|Education|1202|Elementary Education and Teaching|57|89|13512|5|33497|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|13|Education|1209|Kindergarten/Preschool Education and Teaching|86|67|37182|55|40426|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|13|Education|1319|Technical Teacher Education|31|71|31872|45|36147|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|0501|Bioengineering and Biomedical Engineering|84|29|18067|10|32606|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|0701|Chemical Engineering|119|38|46895|27|60230|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|0801|Civil Engineering, General|120|44|46533|36|54373|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|0901|Computer Engineering, General|58|40|55652|29|64066|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|1001|Electrical and Electronics Engineering|97|28|54020|22|63411|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|1901|Mechanical Engineering|278|46|44780|33|55130|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|3501|Industrial Engineering|135|41|54167|29|61737|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|14|Engineering|4501|Biological/Biosystems Engineering|42|48|34261|24|49848|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|16|Foreign Languages & Linguistics|0901|French Language and Literature|13|62|30837|46|31566|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|16|Foreign Languages & Linguistics|0905|Spanish Language and Literature|43|44|24755|19|43839|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|16|Foreign Languages & Linguistics|1200|Classics and Classical Languages, Literatures, and Linguistics|11|64|21063|27|39957|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|19|Family & Consumer Sciences|0501|Foods, Nutrition, and Wellness Studies, General|183|44|25265|24|35927|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|19|Family & Consumer Sciences|0701|Human Development and Family Studies, General|95|52|25559|27|29908|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|19|Family & Consumer Sciences|0901|Apparel and Textiles, General|140|45|31299|29|42278|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|23|English Language & Literature|0101|English Language and Literature, General|176|59|20417|27|31315|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|26|Biological & Biomedical Sciences|0101|Biology/Biological Sciences, General|394|39|18439|15|32028|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|27|Mathematics & Statistics|0101|Mathematics, General|54|44|27824|26|39057|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|31|Parks, Recreation, Leisure & Fitness|0101|Parks, Recreation and Leisure Studies|144|42|23439|24|31783|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|31|Parks, Recreation, Leisure & Fitness|0501|Health and Physical Education/Fitness, General|438|44|24415|22|36936|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|38|Philosophy & Religious Studies|0101|Philosophy|25|56|15972|16|33464|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|40|Physical Sciences|0501|Chemistry, General|116|45|14857|12|29743|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|40|Physical Sciences|0601|Geology/Earth Science, General|37|27|21510|14|37469|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|40|Physical Sciences|0801|Physics, General|50|30|29183|18|39654|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|42|Psychology|0101|Psychology, General|270|53|21052|25|29503|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|43|Law Enforcement & Protective Serv.|0104|Criminal Justice/Safety Studies|144|60|29447|38|37221|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|44|Public Admin. & Social Service|0701|Social Work|105|61|20817|28|31654|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|45|Social Sciences|0201|Anthropology|73|60|19822|32|27620|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|45|Social Sciences|0601|Economics, General|42|38|39471|26|48187|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|45|Social Sciences|0701|Geography|25|60|38812|28|76990|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|45|Social Sciences|0901|International Relations and Affairs|127|45|19250|19|32260|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|45|Social Sciences|1001|Political Science and Government, General|189|42|20724|15|39188|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|45|Social Sciences|1101|Sociology|63|51|24088|33|32347|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|50|Visual & Performing Arts|0408|Interior Design|28|32|38504|29|41253|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|50|Visual & Performing Arts|0501|Drama and Dramatics/Theatre Arts, General|27|63|17928|44|22222|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|50|Visual & Performing Arts|0701|Art/Art Studies, General|137|63|22114|38|29314|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|50|Visual & Performing Arts|0903|Music Performance, General|72|54|21082|25|34234|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|51|Health Professions|0204|Audiology/Audiologist and Speech-Language Pathology/Pathologist|134|31|9784|7|27542|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|51|Health Professions|2201|Public Health, General|141|52|20651|23|33750|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|567|53|52896|41|58359|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|26|58|49224|46|58661|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|235|41|37087|27|46849|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0203|Logistics, Materials, and Supply Chain Management|346|46|44191|32|52634|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0212|Retail Management|20|45|41953|40|44277|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0301|Accounting|197|49|34459|24|44966|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0601|Business/Managerial Economics|62|47|35522|26|52925|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|0801|Finance, General|469|37|40054|24|50662|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|1005|Human Resources Development|52|73|41591|54|45933|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|1101|International Business/Trade/Commerce|68|50|41331|35|50196|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|1301|Management Science|100|50|43303|35|50370|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|52|Business, Management & Marketing|1401|Marketing/Marketing Management, General|493|42|40574|30|48128|4
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|54|History|0101|History, General|144|63|23428|31|34232|4
3|001108|University of Arkansas  Fayetteville|Post-Baccalaureate Certificates|52|Business, Management & Marketing|1301|Management Science|27|85|63784|63|66688|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|01|Agriculture|0103|Agricultural Economics|45|44|48622|31|58953|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|01|Agriculture|0301|Agricultural Production Operations, General|14|36|54531|36|54531|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|01|Agriculture|0901|Animal Sciences, General|15|53|53484|27|91588|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|01|Agriculture|1001|Food Science|21|24|34992|14|52914|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|01|Agriculture|1102|Agronomy and Crop Science|28|29|51477|18|50976|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|09|Communication & Journalism|0101|Speech Communication and Rhetoric|22|59|41493|41|52895|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|09|Communication & Journalism|0401|Journalism|19|79|34098|53|43461|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|18|50|71449|33|93491|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|0401|Educational Leadership and Administration, General|20|65|58052|50|60115|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|0403|Adult and Continuing Education Administration|12|75|41003|67|45217|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|0406|Higher Education/Higher Education Administration|52|60|32978|38|41460|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|0501|Educational/Instructional Technology|27|52|49769|41|57643|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1001|Special Education and Teaching, General|22|77|49588|64|52547|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1101|Counselor Education/School Counseling and Guidance Services|48|69|38415|50|43217|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1201|Adult and Continuing Education and Teaching|31|68|47397|61|51565|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1202|Elementary Education and Teaching|140|67|44168|63|45740|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1205|Secondary Education and Teaching|76|68|38823|57|40894|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1301|Agricultural Teacher Education|14|79|56316|57|73456|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|13|Education|1314|Physical Education Teaching and Coaching|22|32|51530|32|51530|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|14|Engineering|0301|Agricultural Engineering|22|36|49141|18|40392|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|14|Engineering|0801|Civil Engineering, General|22|59|63449|50|74595|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|14|Engineering|0901|Computer Engineering, General|15|33|43288|20|68177|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|14|Engineering|1001|Electrical and Electronics Engineering|45|16|68610|9|57836|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|14|Engineering|1901|Mechanical Engineering|12|25|76128|25|76128|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|14|Engineering|3501|Industrial Engineering|17|53|72475|47|76315|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|15|Engineering Technology|1501|Engineering/Industrial Management|404|19|72642|16|78037|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|16|Foreign Languages & Linguistics|0905|Spanish Language and Literature|17|47|20713|35|22098|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|19|Family & Consumer Sciences|0101|Family and Consumer Sciences/Human Sciences, General|24|67|34062|42|45936|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|23|English Language & Literature|0101|English Language and Literature, General|25|52|25877|36|31478|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|23|English Language & Literature|1302|Creative Writing|16|56|23086|38|27836|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|27|Mathematics & Statistics|0101|Mathematics, General|13|31|48633|23|63431|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|27|Mathematics & Statistics|0501|Statistics, General|13|54|58766|46|68475|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|31|Parks, Recreation, Leisure & Fitness|0301|Parks, Recreation and Leisure Facilities Management, General|57|47|34894|39|38087|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|31|Parks, Recreation, Leisure & Fitness|0505|Kinesiology and Exercise Science|27|37|27195|15|43059|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|40|Physical Sciences|0601|Geology/Earth Science, General|28|29|32116|18|40117|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|40|Physical Sciences|1002|Materials Chemistry|18|50|55439|33|59344|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|44|Public Admin. & Social Service|0701|Social Work|39|72|42706|64|44425|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|45|Social Sciences|1001|Political Science and Government, General|12|33|16436|25|21355|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|45|Social Sciences|1101|Sociology|15|33|28318|20|44422|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|50|Visual & Performing Arts|0903|Music Performance, General|40|40|21712|15|40528|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|51|Health Professions|0204|Audiology/Audiologist and Speech-Language Pathology/Pathologist|56|61|49927|48|56963|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|51|Health Professions|2310|Vocational Rehabilitation Counseling/Counselor|18|67|40487|61|41156|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|13|69|52957|62|57396|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|224|61|108766|46|126440|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|52|Business, Management & Marketing|0301|Accounting|118|33|44965|22|54768|4
3|001108|University of Arkansas  Fayetteville|Master's Degrees|52|Business, Management & Marketing|1301|Management Science|58|57|89612|50|93793|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|01|Agriculture|0907|Poultry Science|12|33|84926|33|84926|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|13|Education|0301|Curriculum and Instruction|16|50|61220|44|64783|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|13|Education|0401|Educational Leadership and Administration, General|12|33|112024|33|112024|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|14|Engineering|0101|Engineering, General|50|28|67744|18|82859|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|23|English Language & Literature|0101|English Language and Literature, General|23|39|21376|13|42765|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|40|Physical Sciences|0501|Chemistry, General|23|35|48242|30|51882|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|44|Public Admin. & Social Service|0501|Public Policy Analysis, General|13|54|72749|46|83207|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|54|History|0101|History, General|11|55|62180|45|70016|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Professional Practice|22|Legal Professions & Studies|0101|Law|223|52|43796|35|55710|4
3|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Professional Practice|51|Health Professions|3818|Nursing Practice|20|55|113346|50|120354|4
1|001110|University of Arkansas - Fort Smith|Certificates of Proficiency|||ALL AREAS OF STUDY||148|76|24005|17|31101|4
1|001110|University of Arkansas - Fort Smith|Technical Certificates|||ALL AREAS OF STUDY||62|79|25730|26|37605|4
1|001110|University of Arkansas - Fort Smith|Associate Degrees|||ALL AREAS OF STUDY||452|78|26265|31|35122|4
1|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|||ALL AREAS OF STUDY||1591|77|32971|56|39200|4
3|001110|University of Arkansas - Fort Smith|Certificates of Proficiency|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|16|81|17059|19|23798|4
3|001110|University of Arkansas - Fort Smith|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|75|76|20314|25|31504|4
3|001110|University of Arkansas - Fort Smith|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|13|77|27696|46|35490|4
3|001110|University of Arkansas - Fort Smith|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|11|91|38353|45|51088|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|14|Engineering|0102|Pre-Engineering|12|83|35030|33|32599|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|15|Engineering Technology|1302|CAD/CADD Drafting and/or Design Technology/Technician|43|65|21109|26|38174|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|35|66|17736|11|24109|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|203|76|24930|25|35232|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|24|79|23143|38|32221|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|47|Mechanic & Repair Technologies|0000|MECHANIC AND REPAIR TECHNOLOGIES/TECHNICIANS|15|87|35812|53|42105|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|47|Mechanic & Repair Technologies|0101|Electrical/Electronics Equipment Installation and Repair, General|17|88|34143|18|54543|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|51|Health Professions|0909|Surgical Technology/Technologist|29|93|29233|79|30405|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|51|Health Professions|0911|Radiologic Technology/Science - Radiographer|24|100|35511|46|43447|4
3|001110|University of Arkansas - Fort Smith|Associate Degrees|52|Business, Management & Marketing|0402|Executive Assistant/Executive Secretary|20|95|21092|40|24119|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|09|Communication & Journalism|0100|Communication and Media Studies|29|62|24974|45|30202|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|10|Communications Technology|0304|Animation, Interactive Technology, Video Graphics and Special Effects|23|78|23345|52|29544|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|82|76|46427|55|53850|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|13|Education|1202|Elementary Education and Teaching|106|90|34284|76|36236|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|13|Education|1203|Junior High/Intermediate/Middle School Education and Teaching|35|83|31270|71|33382|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|13|Education|1305|English/Language Arts Teacher Education|21|81|27559|62|30973|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|13|Education|1312|Music Teacher Education|12|83|25447|58|33877|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|13|Education|1328|History Teacher Education|18|83|29089|61|29719|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|16|Foreign Languages & Linguistics|0905|Spanish Language and Literature|12|75|17402|25|23541|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|23|English Language & Literature|0101|English Language and Literature, General|29|66|21336|48|26900|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|23|English Language & Literature|1303|Professional, Technical, Business, and Scientific Writing|14|79|22484|57|28872|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|65|74|27829|51|34632|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|26|Biological & Biomedical Sciences|0101|Biology/Biological Sciences, General|85|68|22662|39|29982|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|27|70|31395|56|32397|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|40|Physical Sciences|0501|Chemistry, General|33|45|25996|30|30551|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|42|Psychology|0101|Psychology, General|95|79|23114|44|30592|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|43|Law Enforcement & Protective Serv.|0103|Criminal Justice/Law Enforcement Administration|113|81|24449|51|32023|4
3|001110|University of Arkansas - Fort Smith|Baccalaureate Degrees|50|Visual & Performing Arts|0409|Graphic Design|17|59|26813|47|30714|4
